type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,3.1093,2.9560,9.0919,0.0000,0.942253,False
cold,3.0731,3.0833,9.0919,0.0000,0.942254,False
cold,-1.4477,-2.9403,9.0919,0.0000,0.942257,False
hot,3.4710,2.7863,9.0919,-0.0000,0.942259,False
hot,3.0731,3.0409,9.0919,-0.0000,0.942260,False
cold,-1.3753,-3.1100,9.0919,0.0000,0.942263,False
hot,0.8308,1.4713,9.0969,0.0094,0.942266,False
cold,3.2540,3.0833,9.0919,0.0000,0.942273,False
hot,-1.8093,-2.8131,9.0919,-0.0000,0.942273,False
hot,3.0731,2.9136,9.0919,-0.0000,0.942277,False
hot,3.4710,2.8288,9.0919,-0.0000,0.942293,False
hot,3.2178,3.0409,9.0919,-0.0000,0.942301,False
hot,-1.5562,-2.9828,9.0919,-0.0000,0.942301,False
cold,3.0370,2.9560,9.0919,0.0000,0.942303,False
cold,-1.3030,-3.1100,9.0919,0.0000,0.942305,False
cold,-1.1945,-3.0252,9.0919,0.0000,0.942309,False
cold,3.2901,2.9984,9.0919,0.0000,0.942313,False
cold,3.1816,3.0409,9.0919,0.0000,0.942318,False
cold,3.4348,3.0833,9.0919,0.0000,0.942319,False
hot,2.9285,3.1257,9.0919,-0.0000,0.942322,False
hot,3.1455,2.7863,9.0919,-0.0000,0.942325,False
hot,3.0370,3.0833,9.0919,-0.0000,0.942334,False
hot,0.7585,2.6167,9.0925,0.0011,0.942337,False
hot,3.3986,2.3197,9.0919,-0.0000,0.942337,False
hot,3.3625,2.7863,9.0919,-0.0000,0.942342,False
cold,-1.6646,-3.1100,9.0919,0.0000,0.942343,False
cold,-1.8093,-2.6434,9.0919,0.0000,0.942345,False
cold,3.0731,2.9984,9.0919,0.0000,0.942349,False
cold,3.0731,2.8288,9.0919,0.0000,0.942350,False
