type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,-1.5200,-3.0252,1546.6965,0.0000,0.940514,False
hot,3.1816,3.1257,1546.6965,-0.0000,0.940516,False
hot,-1.3030,-2.7707,1546.6965,-0.0000,0.940517,False
hot,0.4692,-3.1100,1546.6965,-0.0000,0.940524,False
hot,3.0370,2.9136,1546.6965,-0.0000,0.940527,False
cold,0.4330,-2.9403,1546.6965,0.0000,0.940533,False
hot,0.2522,-2.8979,1546.6965,-0.0000,0.940536,False
cold,-1.8455,-1.9647,1546.6965,0.0000,0.940540,False
cold,-1.3753,-2.8979,1546.6965,0.0000,0.940541,False
hot,-0.5797,-3.0676,1546.6965,-0.0000,0.940542,False
hot,2.7838,2.9136,1546.6965,-0.0000,0.940542,False
cold,3.1455,2.7439,1546.6965,0.0000,0.940543,False
cold,-1.8455,-2.9403,1546.6965,0.0000,0.940545,False
hot,3.1816,2.6167,1546.6965,-0.0000,0.940547,False
cold,-1.8455,-2.0919,1546.6965,0.0000,0.940547,False
cold,-1.8455,-2.3889,1546.6965,0.0000,0.940551,False
cold,-1.7008,-3.0252,1546.6965,0.0000,0.940561,False
hot,-0.9052,-2.8979,1546.6965,-0.0000,0.940568,False
cold,-1.3392,-3.0252,1546.6965,0.0000,0.940569,False
hot,-0.3627,-2.8979,1546.6965,-0.0000,0.940571,False
cold,-1.4477,-3.0676,1546.6965,0.0000,0.940573,False
hot,-1.4115,-2.8979,1546.6965,-0.0000,0.940574,False
cold,3.3625,2.2773,1546.6965,0.0000,0.940578,False
cold,3.1093,2.9984,1546.6965,0.0000,0.940584,False
hot,3.3625,2.5742,1546.6965,-0.0000,0.940585,False
hot,-1.4115,-2.8131,1546.6965,-0.0000,0.940595,False
cold,3.0731,2.8712,1546.6965,0.0000,0.940602,False
hot,-0.6520,-2.8979,1546.6965,-0.0000,0.940604,False
hot,-1.7008,-2.8979,1546.6965,-0.0000,0.940610,False
hot,-1.2307,-3.0252,1546.6965,-0.0000,0.940611,False
hot,0.5053,-2.8979,1546.6965,-0.0000,0.940614,False
hot,-0.6520,-3.0676,1546.6965,-0.0000,0.940620,False
hot,3.0008,2.5742,1546.6965,-0.0000,0.940620,False
cold,-1.5562,-2.8979,1546.6965,0.0000,0.940624,False
hot,3.1816,2.6591,1546.6965,-0.0000,0.940625,False
cold,-1.3392,-3.0676,1546.6965,0.0000,0.940627,False
cold,2.8923,3.1257,1546.6965,0.0000,0.940630,False
hot,3.2901,2.3621,1546.6965,-0.0000,0.940632,False
cold,0.3607,-0.8193,1546.6533,0.0206,0.940632,False
cold,3.3625,2.4470,1546.6965,0.0000,0.940633,False
hot,-0.8690,-2.9828,1546.6965,-0.0000,0.940634,False
cold,-1.8455,-2.7707,1546.6965,0.0000,0.940635,False
cold,3.2540,2.1076,1546.6965,0.0000,0.940645,False
hot,2.9285,2.7439,1546.6965,-0.0000,0.940649,False
hot,-1.5200,-3.1100,1546.6965,-0.0000,0.940650,False
cold,2.4221,3.1257,1546.6965,0.0000,0.940651,False
cold,3.1455,3.0833,1546.6965,0.0000,0.940655,False
hot,-0.4712,-2.9828,1546.6965,-0.0000,0.940655,False
cold,3.3625,2.7863,1546.6965,0.0000,0.940663,False
hot,-1.2668,-2.8131,1546.6965,-0.0000,0.940664,False
hot,0.0713,-2.8979,1546.6965,-0.0000,0.940672,False
cold,-1.4838,-3.0252,1546.6965,0.0000,0.940676,False
hot,3.4710,2.6167,1546.6965,-0.0000,0.940677,False
hot,-0.5797,-2.8979,1546.6965,-0.0000,0.940679,False
hot,3.0370,2.4470,1546.6965,-0.0000,0.940679,False
hot,-0.8690,-3.1100,1546.6965,-0.0000,0.940683,False
cold,-1.7370,-2.0071,1546.6965,0.0000,0.940691,False
cold,-0.8328,-2.9828,1546.6965,0.0000,0.940697,False
cold,-1.7008,-2.0919,1546.6965,0.0000,0.940703,False
cold,-1.3753,-2.9403,1546.6965,0.0000,0.940704,False
hot,2.7115,2.9560,1546.6965,-0.0000,0.940705,False
hot,3.3986,2.7015,1546.6965,-0.0000,0.940706,False
cold,-0.3988,-3.1100,1546.6965,0.0000,0.940709,False
cold,-1.5923,-2.7707,1546.6965,0.0000,0.940709,False
hot,0.1075,-2.9828,1546.6965,-0.0000,0.940715,False
hot,-1.3392,-2.5586,1546.6965,-0.0000,0.940717,False
hot,-0.9413,-2.8555,1546.6965,-0.0000,0.940719,False
cold,3.3625,2.9136,1546.6965,0.0000,0.940721,False
cold,-1.7731,-3.0676,1546.6965,0.0000,0.940725,False
hot,-1.1945,-2.7707,1546.6965,-0.0000,0.940732,False
cold,-1.2668,-2.4737,1546.6964,0.0001,0.940744,False
hot,3.3625,2.3621,1546.6965,-0.0000,0.940747,False
cold,-1.2307,-2.8979,1546.6965,0.0000,0.940755,False
hot,0.5053,-2.9403,1546.6965,-0.0000,0.940758,False
hot,3.2901,2.7863,1546.6965,-0.0000,0.940762,False
cold,-1.5923,-2.3040,1546.6965,0.0000,0.940767,False
cold,-1.1583,-3.1100,1546.6965,0.0000,0.940771,False
hot,3.2901,2.9984,1546.6965,-0.0000,0.940773,False
hot,-1.0860,-3.1100,1546.6965,-0.0000,0.940776,False
cold,-1.7008,-2.1344,1546.6965,0.0000,0.940778,False
hot,-1.5200,-2.9828,1546.6965,-0.0000,0.940780,False
hot,-1.2668,-2.6858,1546.6965,-0.0000,0.940782,False
cold,3.4710,2.9560,1546.6965,0.0000,0.940785,False
cold,3.2178,2.4894,1546.6965,0.0000,0.940786,False
hot,0.3245,-3.0676,1546.6965,-0.0000,0.940787,False
cold,3.2901,2.0652,1546.6965,0.0000,0.940788,False
cold,-1.8093,-1.9223,1546.6965,0.0000,0.940788,False
hot,0.2522,-2.9828,1546.6965,-0.0000,0.940792,False
cold,-0.6882,-3.0676,1546.6965,0.0000,0.940793,False
hot,-1.3030,-2.5161,1546.6965,-0.0000,0.940803,False
hot,3.4710,2.4470,1546.6965,-0.0000,0.940808,False
hot,-1.6285,-3.0676,1546.6965,-0.0000,0.940810,False
hot,-1.1222,-2.6434,1546.6965,-0.0000,0.940817,False
hot,-0.3988,-3.0252,1546.6965,-0.0000,0.940819,False
cold,-1.1222,-3.0252,1546.6965,0.0000,0.940819,False
hot,-0.0010,-2.8555,1546.6965,-0.0000,0.940829,False
cold,3.1816,2.5318,1546.6965,0.0000,0.940831,False
cold,-1.0860,-3.0676,1546.6965,0.0000,0.940836,False
cold,-1.7731,-2.1768,1546.6965,0.0000,0.940844,False
hot,-1.3030,-2.8555,1546.6965,-0.0000,0.940852,False
hot,0.3245,-2.7707,1546.6965,-0.0000,0.940853,False
hot,3.2178,2.9984,1546.6965,-0.0000,0.940856,False
cold,3.4348,2.5742,1546.6965,0.0000,0.940859,False
hot,0.2160,-3.1100,1546.6965,-0.0000,0.940864,False
hot,-1.2307,-2.8555,1546.6965,-0.0000,0.940865,False
hot,-1.5200,-3.0676,1546.6965,-0.0000,0.940866,False
cold,3.2901,2.2349,1546.6965,0.0000,0.940867,False
cold,3.0008,3.0409,1546.6965,0.0000,0.940869,False
cold,3.4348,2.5318,1546.6965,0.0000,0.940872,False
cold,-1.7731,-2.0919,1546.6965,0.0000,0.940872,False
cold,0.4692,-2.9828,1546.6965,0.0000,0.940875,False
hot,-0.9052,-2.8555,1546.6965,-0.0000,0.940880,False
cold,-1.1222,-3.1100,1546.6965,0.0000,0.940886,False
cold,3.1455,2.1925,1546.6965,0.0000,0.940886,False
cold,3.3986,2.9136,1546.6965,0.0000,0.940887,False
hot,-1.7370,-3.0676,1546.6965,-0.0000,0.940887,False
cold,-1.8093,-2.5161,1546.6965,0.0000,0.940889,False
