type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,0.2160,-2.5586,117.9368,0.0000,0.939866,False
cold,0.6862,-2.9403,117.9368,-0.0000,0.939866,False
hot,-0.9413,-2.7707,117.9368,0.0000,0.939873,False
hot,2.6753,2.5742,117.9368,0.0000,0.939878,False
cold,3.2178,3.1257,117.9368,-0.0000,0.939879,False
hot,-0.3265,-2.9403,117.9368,0.0000,0.939879,False
cold,0.4692,-2.5161,117.9368,-0.0000,0.939880,False
hot,2.2051,2.9560,117.9368,0.0000,0.939882,False
cold,-0.0733,-2.7707,117.9368,-0.0000,0.939882,False
cold,2.6753,3.0409,117.9368,-0.0000,0.939890,False
hot,-1.4115,-2.8979,117.9368,0.0000,0.939890,False
cold,-1.4477,-2.4313,117.9368,-0.0000,0.939899,False
cold,-1.1583,-2.9403,117.9368,-0.0000,0.939904,False
cold,3.3263,2.5742,117.9368,-0.0000,0.939909,False
cold,-0.2903,-2.8979,117.9368,-0.0000,0.939910,False
hot,2.2775,2.8712,117.9368,0.0000,0.939911,False
hot,2.8923,3.1257,117.9368,0.0000,0.939914,False
hot,-1.2668,-2.8979,117.9368,0.0000,0.939920,False
cold,-1.7731,-3.0252,117.9368,-0.0000,0.939922,False
hot,3.3986,1.9379,117.9368,0.0000,0.939922,False
hot,1.3372,-3.0252,117.9368,0.0000,0.939927,False
cold,0.5415,-2.4737,117.9368,-0.0000,0.939929,False
cold,3.2540,2.2349,117.9368,-0.0000,0.939934,False
cold,0.5053,-2.9828,117.9368,-0.0000,0.939939,False
hot,3.3986,2.7863,117.9368,0.0000,0.939944,False
hot,-0.5797,-2.5161,117.9368,0.0000,0.939948,False
hot,2.1328,3.0833,117.9368,0.0000,0.939948,False
cold,3.3263,2.9984,117.9368,-0.0000,0.939950,False
hot,1.2287,-3.1100,117.9368,0.0000,0.939952,False
hot,-0.6520,-2.7707,117.9368,0.0000,0.939952,False
cold,-1.6285,-2.2616,117.9368,-0.0000,0.939955,False
cold,-0.6158,-2.6858,117.9368,-0.0000,0.939957,False
cold,-1.1945,-2.4737,117.9368,-0.0000,0.939958,False
cold,-1.7370,-2.8131,117.9368,-0.0000,0.939959,False
hot,3.1455,2.4046,117.9368,0.0000,0.939969,False
hot,3.2178,1.8955,117.9368,0.0000,0.939972,False
cold,-0.9775,-2.8555,117.9368,-0.0000,0.939976,False
hot,0.6862,-3.1100,117.9368,0.0000,0.939980,False
hot,3.1093,2.3621,117.9368,0.0000,0.939990,False
cold,3.1816,2.5318,117.9368,-0.0000,0.939994,False
hot,0.6500,-2.8979,117.9368,0.0000,0.939995,False
cold,3.1455,1.9804,117.9368,-0.0000,0.939998,False
hot,2.3136,2.8288,117.9368,0.0000,0.939999,False
hot,0.3607,-2.6434,117.9368,0.0000,0.940004,False
hot,-1.8455,-1.8374,117.9368,0.0000,0.940004,False
cold,0.1437,-3.0676,117.9368,-0.0000,0.940005,False
cold,-0.2180,-2.8979,117.9368,-0.0000,0.940006,False
hot,0.1437,-2.8555,117.9368,0.0000,0.940007,False
cold,-1.3030,-3.1100,117.9368,-0.0000,0.940007,False
hot,0.1075,-3.0676,117.9368,0.0000,0.940008,False
cold,0.7947,-2.9403,117.9368,-0.0000,0.940009,False
hot,0.7585,-2.7282,117.9368,0.0000,0.940011,False
hot,-1.0860,-2.7282,117.9368,0.0000,0.940012,False
cold,-1.8093,-3.1100,117.9368,-0.0000,0.940017,False
hot,3.2901,2.2349,117.9368,0.0000,0.940017,False
hot,-0.3988,-2.6434,117.9368,0.0000,0.940020,False
cold,2.5668,2.9560,117.9368,-0.0000,0.940028,False
cold,-1.5200,-2.1768,117.9368,-0.0000,0.940029,False
cold,3.4348,2.0228,117.9368,-0.0000,0.940032,False
hot,2.2051,2.9136,117.9368,0.0000,0.940032,False
hot,0.5777,-3.0252,117.9368,0.0000,0.940032,False
cold,-0.5073,-2.8555,117.9368,-0.0000,0.940036,False
cold,-0.4712,-3.0676,117.9368,-0.0000,0.940037,False
hot,0.5415,-2.9828,117.9368,0.0000,0.940039,False
cold,-0.0010,-2.7282,117.9368,-0.0000,0.940040,False
