type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,3.2178,2.5318,8.9992,-0.0000,0.943132,False
hot,3.2540,2.9136,8.9992,0.0000,0.943133,False
hot,0.7585,-2.9828,8.9992,-0.0000,0.943162,False
hot,-1.8455,-2.9403,8.9992,0.0000,0.943232,False
cold,3.3986,2.8712,8.9992,-0.0000,0.943235,False
cold,3.1093,2.9136,8.9992,-0.0000,0.943237,False
hot,3.4710,2.5742,8.9992,0.0000,0.943243,False
hot,-1.8455,-2.5586,8.9992,-0.0000,0.943249,False
cold,3.3263,2.8288,8.9992,-0.0000,0.943249,False
cold,-1.6285,-2.9828,8.9992,0.0000,0.943268,False
cold,3.1093,2.7863,8.9992,-0.0000,0.943269,False
cold,3.4710,3.0833,8.9992,-0.0000,0.943281,False
cold,3.1816,2.6167,8.9992,-0.0000,0.943284,False
hot,3.4348,2.7863,8.9992,0.0000,0.943288,False
cold,3.3986,3.0409,8.9992,-0.0000,0.943291,False
hot,-1.2668,-2.9828,8.9992,-0.0000,0.943296,False
hot,-0.7243,-3.1100,8.9992,-0.0000,0.943317,False
hot,-1.8455,-2.8979,8.9992,0.0000,0.943320,False
cold,3.3625,2.7015,8.9992,-0.0000,0.943323,False
cold,-1.8455,-2.8555,8.9992,0.0000,0.943340,False
cold,3.2178,2.9560,8.9992,-0.0000,0.943347,False
hot,-1.0860,-3.0252,8.9992,-0.0000,0.943354,False
hot,-1.5200,-2.7707,8.9992,-0.0000,0.943358,False
hot,3.4710,2.4894,8.9992,0.0000,0.943360,False
hot,-1.8093,-2.6434,8.9992,-0.0000,0.943371,False
hot,-1.7370,-2.6434,8.9992,-0.0000,0.943375,False
hot,3.3625,2.7015,8.9992,0.0000,0.943378,False
cold,-1.7731,-2.8131,8.9992,0.0000,0.943393,False
hot,-1.8455,-3.1100,8.9992,0.0000,0.943394,False
hot,-1.7731,-2.5586,8.9992,-0.0000,0.943400,False
cold,3.4348,3.0409,8.9992,-0.0000,0.943420,False
hot,3.3625,2.6591,8.9992,0.0000,0.943425,False
hot,3.3986,3.0833,8.9992,0.0000,0.943450,False
cold,3.0731,2.9136,8.9992,-0.0000,0.943466,False
hot,3.1816,2.9984,8.9992,0.0000,0.943471,False
hot,-0.8690,-3.1100,8.9992,-0.0000,0.943471,False
hot,3.2178,2.9984,8.9992,0.0000,0.943476,False
hot,-1.1583,-3.0676,8.9992,-0.0000,0.943484,False
hot,-1.7370,-3.1100,8.9992,0.0000,0.943488,False
hot,3.3986,3.0409,8.9992,0.0000,0.943494,False
cold,3.2901,2.7863,8.9992,-0.0000,0.943498,False
hot,3.3263,3.1257,8.9992,0.0000,0.943507,False
cold,3.0370,2.8288,8.9992,-0.0000,0.943509,False
hot,-1.7008,-3.0676,8.9992,0.0000,0.943516,False
hot,-1.8093,-3.0676,8.9992,0.0000,0.943529,False
cold,3.2540,2.8288,8.9992,-0.0000,0.943532,False
hot,-1.3030,-3.0252,8.9992,-0.0000,0.943582,False
hot,3.2540,2.9560,8.9992,0.0000,0.943585,False
hot,-1.7731,-2.6434,8.9992,-0.0000,0.943587,False
cold,3.1093,3.0833,8.9992,-0.0000,0.943588,False
hot,3.4348,2.9560,8.9992,0.0000,0.943592,False
hot,0.5415,-3.1100,8.9992,-0.0000,0.943612,False
hot,3.4348,3.1257,8.9992,0.0000,0.943621,False
hot,3.4348,2.8288,8.9992,0.0000,0.943622,False
cold,3.4710,2.4470,8.9992,0.0000,0.943633,False
hot,-0.8328,-3.1100,8.9992,-0.0000,0.943657,False
cold,-1.8093,-2.8555,8.9992,0.0000,0.943662,False
cold,3.1455,2.7439,8.9992,-0.0000,0.943668,False
hot,3.3625,2.5318,8.9992,0.0000,0.943679,False
hot,-1.0860,-3.0676,8.9992,-0.0000,0.943680,False
hot,0.6862,-3.0676,8.9992,-0.0000,0.943691,False
hot,0.4692,-3.0676,8.9992,-0.0000,0.943693,False
hot,0.5053,-3.0676,8.9992,-0.0000,0.943710,False
hot,0.5777,-3.0676,8.9992,-0.0000,0.943712,False
hot,-1.3030,-2.9828,8.9992,-0.0000,0.943722,False
hot,0.3245,-3.1100,8.9992,-0.0000,0.943727,False
hot,-0.9413,-3.1100,8.9992,-0.0000,0.943751,False
hot,3.2901,3.0833,8.9992,0.0000,0.943755,False
cold,3.2901,2.9560,8.9992,-0.0000,0.943773,False
cold,3.1816,2.8712,8.9992,-0.0000,0.943785,False
hot,3.3263,3.0833,8.9992,0.0000,0.943790,False
cold,-1.7370,-2.8979,8.9992,0.0000,0.943799,False
cold,3.2178,2.8712,8.9992,-0.0000,0.943807,False
hot,0.4692,-3.1100,8.9992,-0.0000,0.943851,False
hot,0.5415,-2.9828,8.9992,-0.0000,0.943889,False
cold,3.0370,3.1257,8.9992,-0.0000,0.943892,False
cold,3.2178,2.7863,8.9992,-0.0000,0.943893,False
hot,-1.3030,-2.8979,8.9992,-0.0000,0.943905,False
cold,-1.5562,-2.9828,8.9992,0.0000,0.943910,False
hot,-0.2542,-3.1100,8.9992,-0.0001,0.943911,False
hot,3.3625,2.9136,8.9992,0.0000,0.943925,False
hot,0.2522,-3.1100,8.9992,-0.0000,0.943933,False
cold,3.3986,3.0833,8.9992,-0.0000,0.943959,False
